@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

iris,10,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.012849,0.038632,2.89106,8.195109,23.774438,0.444098,23.330339,1.584963,0.029607,1.555356,23.330339,1.555356,98.132035,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.06,0.000029,0.059394,0.029,59.394,14060,10633,2353,100,37.777778,?
iris,10,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.020801,0.057676,4.680118,12.234896,23.774438,0.737148,23.037289,1.584963,0.049143,1.535819,23.037289,1.535819,96.899409,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.069,0.000053,0.069279,0.053,69.279,14411,10633,2353,100,40,?
iris,10,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.009184,0.035218,2.066392,7.470829,23.774438,0.320759,23.453678,1.584963,0.021384,1.563579,23.453678,1.563579,98.650823,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.063,0.000032,0.063119,0.032,63.119,14255,10633,2353,100,35.555556,?
iris,10,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.064213,0.204814,14.447868,43.44762,23.774438,4.55867,19.215767,1.584963,0.303911,1.281051,20.889523,1.392635,87.865475,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0.059,0.000028,0.058918,0.028,58.918,14099,10633,2353,100,42.222222,?
iris,10,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.03553,0.139151,7.99424,29.518486,23.774438,1.751608,22.02283,1.584963,0.116774,1.468189,22.02283,1.468189,92.632391,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.066,0.000028,0.065424,0.028,65.424,14255,10633,2353,100,35.555556,?
iris,10,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.012863,0.041584,2.894078,8.821201,23.774438,0.449521,23.324917,1.584963,0.029968,1.554994,23.324917,1.554994,98.109228,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.067,0.000027,0.067124,0.027,67.124,14294,10633,2353,100,35.555556,?
iris,10,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.04478,0.170733,10.075571,36.217898,23.774438,2.64028,21.134158,1.584963,0.176019,1.408944,21.616185,1.441079,90.921964,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.064,0.000029,0.063995,0.029,63.995,14216,10633,2353,100,37.777778,?
iris,10,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,12,3,0,80,20,0,0.7,0.112396,0.282667,25.289194,59.962736,23.774438,6.921825,16.852612,1.584963,0.461455,1.123507,18.090672,1.206045,76.092956,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.973333,0.956508,0.79798,0.8,0,0.059,0.000027,0.059059,0.027,59.059,14099,10633,2353,100,42.222222,?
iris,10,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.034293,0.139344,7.715875,29.559346,23.774438,1.716269,22.058168,1.584963,0.114418,1.470545,22.058168,1.470545,92.78103,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.062,0.000027,0.061743,0.027,61.743,14177,10633,2353,100,35.555556,?
iris,10,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.070292,0.198301,15.815641,42.065989,23.774438,4.15089,19.623547,1.584963,0.276726,1.308236,20.682495,1.378833,86.994675,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0.067,0.000043,0.067635,0.043,67.635,14372,10633,2353,100,46.666667,?
